8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
8.760750446849658868e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01,9.946432795053801179e-01
